,Unnamed: 0,clicks,description,id,image,link,preferences,price,rating,score,title,Creation Date,Modified Date,Slug,Creator,unique id,parsed_preferences,list_preferences,list_gender,list_age_category,list_interest,list_occasion,list_relationship,list_style,all_unique_id
278,278,,"Frestec 3.1 CU' Mini Refrigerator, Compact Refrigerator, Small Refrigerator with Freezer, Stainless Steel (FR 310 SL)",6511e39e8cccaa1964a0791a,"https://images-na.ssl-images-amazon.com/images/I/41Sb-CW5d7L._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Frestec-Fridge-FR-310-SL/dp/B0BBVQHZM3/ref=zg_bs_g_appliances_sccl_13/132-6973416-4920936?psc=1,"Male , Female , Young Adult , Adult , Home and Decor , Practical , Birthdays , Holidays , Thank You Gifts",103.92,4.3,,"Frestec 3.1 CU' Mini Refrigerator, Compact Refrigerator, Small Refrigerator with Freezer, Stainless Steel (FR 310 SL)","Oct 7, 2023 9:48 pm","Oct 7, 2023 9:48 pm",,khannarachel@gmail.com,1696695517863x248151472134366050,"{'gender': ['male', 'female'], 'age_category': ['18 - 25', '25 - 45'], 'interest': ['home and decor'], 'occasion': ['birthdays', 'holidays', 'thank you gifts'], 'relationship': [], 'style': ['practical']}","['male', 'female', 'young adult', 'adult', 'home and decor', 'practical', 'birthdays', 'holidays', 'thank you gifts']","['male', 'female']","['18 - 25', '25 - 45']",['home and decor'],"['birthdays', 'holidays', 'thank you gifts']",[],['practical'],1696695517863x248151472134366050
279,279,,"BANGSON Mini Fridge with Freezer, 3.2Cu.Ft, Single Door Small Refrigerator, Energy-efficient, Low Noise, Mini fridge for Bedroom Dorm and Office, Black",6511e39e8cccaa1964a07928,"https://images-na.ssl-images-amazon.com/images/I/81hbVERJwiL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/BANGSON-Freezer-3-2Cu-Ft-Refrigerator-Energy-efficient/dp/B0C8V9RFDP/ref=zg_bs_g_appliances_sccl_20/132-6973416-4920936?psc=1,"Male , Female , Young Adult , Adult , Home and Decor , Tech and Gadgets , Practical , Birthdays , Holidays , Graduations , Thank You Gifts",139.99,4.3,,"BANGSON Mini Fridge with Freezer, 3.2Cu.Ft, Single Door Small Refrigerator, Energy-efficient, Low Noise, Mini fridge for Bedroom Dorm and Office, Black","Oct 7, 2023 9:48 pm","Oct 7, 2023 9:48 pm",,khannarachel@gmail.com,1696695518858x527211256736563900,"{'gender': ['male', 'female'], 'age_category': ['18 - 25', '25 - 45'], 'interest': ['home and decor', 'tech and gadgets'], 'occasion': ['birthdays', 'holidays', 'graduations', 'thank you gifts'], 'relationship': [], 'style': ['practical']}","['male', 'female', 'young adult', 'adult', 'home and decor', 'tech and gadgets', 'practical', 'birthdays', 'holidays', 'graduations', 'thank you gifts']","['male', 'female']","['18 - 25', '25 - 45']","['home and decor', 'tech and gadgets']","['birthdays', 'holidays', 'graduations', 'thank you gifts']",[],['practical'],1696695518858x527211256736563900
280,280,,"Gskyer Telescope, 70mm Aperture 400mm AZ Mount Astronomical Refracting Telescope for Kids Beginners - Travel Telescope with Carry Bag, Phone Adapter and Wireless Remote",6511e39e8cccaa1964a07a2c,"https://images-na.ssl-images-amazon.com/images/I/7110baO-5UL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Gskyer-Telescope-AZ-Astronomical-Refracting/dp/B081RJ8DW1/ref=zg_bs_g_photo_sccl_6/132-6973416-4920936?psc=1,"Child , Teenager , Young Adult , Adult , Outdoor and Nature , Practical , Minimalistic , Birthdays , Graduations , Holidays",119.99,4.2,,"Gskyer Telescope, 70mm Aperture 400mm AZ Mount Astronomical Refracting Telescope for Kids Beginners - Travel Telescope with Carry Bag, Phone Adapter and Wireless Remote","Oct 7, 2023 9:48 pm","Oct 7, 2023 9:48 pm",,khannarachel@gmail.com,1696695520755x567025206035652200,"{'gender': [], 'age_category': ['under 12', '12 - 18', '18 - 25', '25 - 45'], 'interest': ['outdoor and nature'], 'occasion': ['birthdays', 'graduations', 'holidays'], 'relationship': ['child'], 'style': ['practical', 'minimalistic']}","['child', 'teenager', 'young adult', 'adult', 'outdoor and nature', 'practical', 'minimalistic', 'birthdays', 'graduations', 'holidays']",[],"['under 12', '12 - 18', '18 - 25', '25 - 45']",['outdoor and nature'],"['birthdays', 'graduations', 'holidays']",['child'],"['practical', 'minimalistic']",1696695520755x567025206035652200
281,281,,Vortex Optics Crossfire HD Binoculars,6511e39e8cccaa1964a07a2e,"https://images-na.ssl-images-amazon.com/images/I/61Od1dyXABL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Vortex-Optics-Crossfire-10x42-Binoculars/dp/B07V3LB5DN/ref=zg_bs_g_photo_sccl_7/132-6973416-4920936?psc=1,"Male , Adult , Outdoor and Nature , Sports and Hobbies , Premium Brands , Practical , Birthdays , Holidays , Graduations , Appreciation , Thank You Gifts , Apologies",148.69,4.8,,Vortex Optics Crossfire HD Binoculars,"Oct 7, 2023 9:48 pm","Oct 7, 2023 9:48 pm",,khannarachel@gmail.com,1696695521767x281850332242308480,"{'gender': ['male'], 'age_category': ['25 - 45'], 'interest': ['outdoor and nature', 'sports and hobbies'], 'occasion': ['birthdays', 'holidays', 'graduations', 'appreciation', 'thank you gifts', 'apologies'], 'relationship': [], 'style': ['premium brands', 'practical']}","['male', 'adult', 'outdoor and nature', 'sports and hobbies', 'premium brands', 'practical', 'birthdays', 'holidays', 'graduations', 'appreciation', 'thank you gifts', 'apologies']",['male'],['25 - 45'],"['outdoor and nature', 'sports and hobbies']","['birthdays', 'holidays', 'graduations', 'appreciation', 'thank you gifts', 'apologies']",[],"['premium brands', 'practical']",1696695521767x281850332242308480
282,282,,Vortex Optics Diamondback HD Binoculars 10x42,6511e39e8cccaa1964a07a3e,"https://images-na.ssl-images-amazon.com/images/I/81NToG4ijWL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Vortex-Optics-Diamondback-10x42-Binoculars/dp/B07V3LDFCR/ref=zg_bs_g_photo_sccl_15/132-6973416-4920936?psc=1,"Male , Adult , Outdoor and Nature , Sports and Hobbies , Premium Brands , Practical , Birthdays , Holidays , Graduations , Appreciation , Thank You Gifts",233.99,4.8,,Vortex Optics Diamondback HD Binoculars 10x42,"Oct 7, 2023 9:48 pm","Oct 7, 2023 9:48 pm",,khannarachel@gmail.com,1696695523274x899756537142673300,"{'gender': ['male'], 'age_category': ['25 - 45'], 'interest': ['outdoor and nature', 'sports and hobbies'], 'occasion': ['birthdays', 'holidays', 'graduations', 'appreciation', 'thank you gifts'], 'relationship': [], 'style': ['premium brands', 'practical']}","['male', 'adult', 'outdoor and nature', 'sports and hobbies', 'premium brands', 'practical', 'birthdays', 'holidays', 'graduations', 'appreciation', 'thank you gifts']",['male'],['25 - 45'],"['outdoor and nature', 'sports and hobbies']","['birthdays', 'holidays', 'graduations', 'appreciation', 'thank you gifts']",[],"['premium brands', 'practical']",1696695523274x899756537142673300
283,283,2.0,"Apple iPhone 12, 64GB, Blue - Fully Unlocked (Renewed)",6511e39e8cccaa1964a078da,"https://images-na.ssl-images-amazon.com/images/I/61XlnSh6dQL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Apple-iPhone-12-64GB-Blue/dp/B08PNM1LNZ/ref=zg_bs_g_amazon-renewed_sccl_4/132-6973416-4920936?psc=1,"Male , Female , Teenager , Young Adult , Adult , Tech and Gadgets , Fashion and Accessories , Premium Brands , Practical , Birthdays , Anniversaries , Holidays , Promotions and Achievements , Graduations , Valentine's Day , Thank You Gifts",342.74,4.2,,"Apple iPhone 12, 64GB, Blue - Fully Unlocked (Renewed)","Oct 8, 2023 8:44 pm","Dec 12, 2023 11:12 am",,arunlal1008@gmail.com,1696778065187x934733550931766000,"{'gender': ['male', 'female'], 'age_category': ['12 - 18', '18 - 25', '25 - 45'], 'interest': ['tech and gadgets', 'fashion and accessories'], 'occasion': ['birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', ""valentine's day"", 'thank you gifts'], 'relationship': [], 'style': ['premium brands', 'practical']}","['male', 'female', 'teenager', 'young adult', 'adult', 'tech and gadgets', 'fashion and accessories', 'premium brands', 'practical', 'birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', ""valentine's day"", 'thank you gifts']","['male', 'female']","['12 - 18', '18 - 25', '25 - 45']","['tech and gadgets', 'fashion and accessories']","['birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', ""valentine's day"", 'thank you gifts']",[],"['premium brands', 'practical']",1696778065187x934733550931766000
284,284,,"Aeitto Nugget Ice Maker Countertop, 55 lbs/Day, Chewable Ice Maker, Rapid Ice Release in 5 Mins, Auto Water Refill, Self-Cleaning, Stainless Steel Housing Ice Machine",6511e39e8cccaa1964a0793c,"https://images-na.ssl-images-amazon.com/images/I/71yUkzvbJNL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Aeitto-Countertop-Chewable-Self-Cleaning-Stainless/dp/B0C6QDNDK6/ref=zg_bs_g_appliances_sccl_30/132-6973416-4920936?psc=1,"Male , Female , Young Adult , Adult , Tech and Gadgets , Home and Decor , Comfortable Yet Stylish , Practical , Chill , Birthdays , Anniversaries , Holidays , Thank You Gifts",299.98,4.5,,"Aeitto Nugget Ice Maker Countertop, 55 lbs/Day, Chewable Ice Maker, Rapid Ice Release in 5 Mins, Auto Water Refill, Self-Cleaning, Stainless Steel Housing Ice Machine","Oct 8, 2023 8:44 pm","Oct 8, 2023 8:44 pm",,arunlal1008@gmail.com,1696778066056x156823528466174080,"{'gender': ['male', 'female'], 'age_category': ['18 - 25', '25 - 45'], 'interest': ['tech and gadgets', 'home and decor'], 'occasion': ['birthdays', 'anniversaries', 'holidays', 'thank you gifts'], 'relationship': [], 'style': ['comfortable yet stylish', 'practical', 'chill']}","['male', 'female', 'young adult', 'adult', 'tech and gadgets', 'home and decor', 'comfortable yet stylish', 'practical', 'chill', 'birthdays', 'anniversaries', 'holidays', 'thank you gifts']","['male', 'female']","['18 - 25', '25 - 45']","['tech and gadgets', 'home and decor']","['birthdays', 'anniversaries', 'holidays', 'thank you gifts']",[],"['comfortable yet stylish', 'practical', 'chill']",1696778066056x156823528466174080
285,285,,"Apple iPhone 11, 64GB, Black - Unlocked (Renewed)",6511e39e8cccaa1964a078d6,"https://images-na.ssl-images-amazon.com/images/I/612kg3rGyYL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Apple-iPhone-11-64GB-Black/dp/B07ZPKN6YR/ref=zg_bs_g_amazon-renewed_sccl_2/132-6973416-4920936?psc=1,"Male , Female , Young Adult , Tech and Gadgets , Premium Brands , Practical , Birthdays , Anniversaries , Promotions and Achievements , Graduations , Valentine's Day , Thank You Gifts",298.99,4.3,,"Apple iPhone 11, 64GB, Black - Unlocked (Renewed)","Oct 8, 2023 8:44 pm","Oct 8, 2023 8:44 pm",,arunlal1008@gmail.com,1696778067041x156784314312198300,"{'gender': ['male', 'female'], 'age_category': ['18 - 25'], 'interest': ['tech and gadgets'], 'occasion': ['birthdays', 'anniversaries', 'promotions and achievements', 'graduations', ""valentine's day"", 'thank you gifts'], 'relationship': [], 'style': ['premium brands', 'practical']}","['male', 'female', 'young adult', 'tech and gadgets', 'premium brands', 'practical', 'birthdays', 'anniversaries', 'promotions and achievements', 'graduations', ""valentine's day"", 'thank you gifts']","['male', 'female']",['18 - 25'],['tech and gadgets'],"['birthdays', 'anniversaries', 'promotions and achievements', 'graduations', ""valentine's day"", 'thank you gifts']",[],"['premium brands', 'practical']",1696778067041x156784314312198300
286,286,1.0,"Apple iPhone 12 Mini, 64GB, Black - Unlocked (Renewed)",6511e39e8cccaa1964a078e6,"https://images-na.ssl-images-amazon.com/images/I/71WoWLO6+gL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Apple-iPhone-12-Mini-Black/dp/B08PPDJWC8/ref=zg_bs_g_amazon-renewed_sccl_10/132-6973416-4920936?psc=1,"Male , Female , Teenager , Young Adult , Adult , Tech and Gadgets , Premium Brands , Practical , Birthdays , Anniversaries , Holidays , Promotions and Achievements , Graduations , Valentine's Day , Thank You Gifts",284.0,4.2,,"Apple iPhone 12 Mini, 64GB, Black - Unlocked (Renewed)","Oct 8, 2023 8:44 pm","Dec 12, 2023 11:16 am",,arunlal1008@gmail.com,1696778068073x696558079371313200,"{'gender': ['male', 'female'], 'age_category': ['12 - 18', '18 - 25', '25 - 45'], 'interest': ['tech and gadgets'], 'occasion': ['birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', ""valentine's day"", 'thank you gifts'], 'relationship': [], 'style': ['premium brands', 'practical']}","['male', 'female', 'teenager', 'young adult', 'adult', 'tech and gadgets', 'premium brands', 'practical', 'birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', ""valentine's day"", 'thank you gifts']","['male', 'female']","['12 - 18', '18 - 25', '25 - 45']",['tech and gadgets'],"['birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', ""valentine's day"", 'thank you gifts']",[],"['premium brands', 'practical']",1696778068073x696558079371313200
287,287,,GE Profile Opal 2.0 |Countertop Nugget Ice Maker with Side Tank|Portable Ice Machine w/ WiFi Connectivity|Smart Home Kitchen Essentials|Stainless Steel,6511e39e8cccaa1964a07912,"https://images-na.ssl-images-amazon.com/images/I/71nOg6w4K6L._AC_UL600_SR600,400_.jpg",https://www.amazon.com/GE-Profile-XPIO13SCSS-Stainless-Nugget/dp/B0964BF4N7/ref=zg_bs_g_appliances_sccl_9/132-6973416-4920936?psc=1,"Female , Adult , Tech and Gadgets , Home and Decor , Practical , Premium Brands , Birthdays , Anniversaries , Holidays , Thank You Gifts",430.04,4.3,,GE Profile Opal 2.0 |Countertop Nugget Ice Maker with Side Tank|Portable Ice Machine w/ WiFi Connectivity|Smart Home Kitchen Essentials|Stainless Steel,"Oct 8, 2023 8:44 pm","Oct 8, 2023 8:44 pm",,arunlal1008@gmail.com,1696778069036x258686144582702240,"{'gender': ['female'], 'age_category': ['25 - 45'], 'interest': ['tech and gadgets', 'home and decor'], 'occasion': ['birthdays', 'anniversaries', 'holidays', 'thank you gifts'], 'relationship': [], 'style': ['practical', 'premium brands']}","['female', 'adult', 'tech and gadgets', 'home and decor', 'practical', 'premium brands', 'birthdays', 'anniversaries', 'holidays', 'thank you gifts']",['female'],['25 - 45'],"['tech and gadgets', 'home and decor']","['birthdays', 'anniversaries', 'holidays', 'thank you gifts']",[],"['practical', 'premium brands']",1696778069036x258686144582702240
288,288,,Visa $200 Gift Card (plus $6.95 Purchase Fee),6511e39e8cccaa1964a07bf4,"https://images-na.ssl-images-amazon.com/images/I/71TPthFhMWL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Visa-Gift-Card-plus-Purchase/dp/B07HJD9FVV/ref=zg_bs_g_gift-cards_sccl_21/132-6973416-4920936?psc=1,"Adult , Male , Female , Tech and Gadgets , Practical , Birthdays , Anniversaries , Holidays , Promotions and Achievements , Graduations , Thank You Gifts",206.95,4.6,,Visa $200 Gift Card (plus $6.95 Purchase Fee),"Nov 26, 2023 11:20 am","Nov 26, 2023 11:20 am",,aasthana.us@gmail.com,1700977806289x430252729878543500,"{'gender': ['male', 'female'], 'age_category': ['25 - 45'], 'interest': ['tech and gadgets'], 'occasion': ['birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', 'thank you gifts'], 'relationship': [], 'style': ['practical']}","['adult', 'male', 'female', 'tech and gadgets', 'practical', 'birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', 'thank you gifts']","['male', 'female']",['25 - 45'],['tech and gadgets'],"['birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', 'thank you gifts']",[],['practical'],1700977806289x430252729878543500
289,289,,"Countertop Ice Maker, Ice Maker Machine 6 Mins 9 Bullet Ice, 26.5lbs/24Hrs, Portable Ice Maker Machine with Self-Cleaning, Ice Scoop, and Basket, Compact Ice Maker for Home/Kitchen/Office/Party/RV",6511e39e8cccaa1964a07902,"https://images-na.ssl-images-amazon.com/images/I/61Qf8Ztg1FL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Countertop-Ice-Maker-Ice-Maker-Machine-26-5lbs-Portable-Self-Cleaning/dp/B0BPSW1K11/ref=zg_bs_g_appliances_sccl_1/132-6973416-4920936?psc=1,"Male , Female , Young Adult , Adult , Home and Decor , Tech and Gadgets , Outdoor and Nature , Holidays , Thank You Gifts",103.48,4.3,,"Countertop Ice Maker, Ice Maker Machine 6 Mins 9 Bullet Ice, 26.5lbs/24Hrs, Portable Ice Maker Machine with Self-Cleaning, Ice Scoop, and Basket, Compact Ice Maker for Home/Kitchen/Office/Party/RV","Nov 26, 2023 11:20 am","Nov 26, 2023 11:20 am",,aasthana.us@gmail.com,1700977815257x280790147125984830,"{'gender': ['male', 'female'], 'age_category': ['18 - 25', '25 - 45'], 'interest': ['home and decor', 'tech and gadgets', 'outdoor and nature'], 'occasion': ['holidays', 'thank you gifts'], 'relationship': [], 'style': []}","['male', 'female', 'young adult', 'adult', 'home and decor', 'tech and gadgets', 'outdoor and nature', 'holidays', 'thank you gifts']","['male', 'female']","['18 - 25', '25 - 45']","['home and decor', 'tech and gadgets', 'outdoor and nature']","['holidays', 'thank you gifts']",[],[],1700977815257x280790147125984830
290,290,,"Giantex Portable Mini Compact Twin Tub Washing Machine 20lbs Washer Spain Spinner Portable Washing Machine, Blue+ White",6511e39e8cccaa1964a0793a,"https://images-na.ssl-images-amazon.com/images/I/61ydHx1s19L._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/dp/B01ALBMIEI/ref=zg_bs_g_appliances_sccl_29/132-6973416-4920936?psc=1,"Female , Adult , Home and Decor , Practical , Birthdays , Holidays , Thank You Gifts",129.99,4.2,,"Giantex Portable Mini Compact Twin Tub Washing Machine 20lbs Washer Spain Spinner Portable Washing Machine, Blue+ White","Nov 27, 2023 8:24 pm","Nov 27, 2023 8:24 pm",,alvcabrera223@gmail.com,1701096857495x571192731507688200,"{'gender': ['female'], 'age_category': ['25 - 45'], 'interest': ['home and decor'], 'occasion': ['birthdays', 'holidays', 'thank you gifts'], 'relationship': [], 'style': ['practical']}","['female', 'adult', 'home and decor', 'practical', 'birthdays', 'holidays', 'thank you gifts']",['female'],['25 - 45'],['home and decor'],"['birthdays', 'holidays', 'thank you gifts']",[],['practical'],1701096857495x571192731507688200
291,291,,"TP-Link Deco AX3000 WiFi 6 Mesh System(Deco X55) - Covers up to 6500 Sq.Ft. , Replaces Wireless Router and Extender, 3 Gigabit ports per unit, supports Ethernet Backhaul (3-pack)",6511e39e8cccaa1964a07b84,"https://images-na.ssl-images-amazon.com/images/I/61D7vtclcsL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/WiFi-6-Mesh-System-AX3000/dp/B09PRB1MZM/ref=zg_bs_g_pc_sccl_28/132-6973416-4920936?psc=1,"Male , Female , Young Adult , Adult , Tech and Gadgets , Home and Decor , Practical , Birthdays , Holidays , Promotions and Achievements , Thank You Gifts",199.99,4.5,,"TP-Link Deco AX3000 WiFi 6 Mesh System(Deco X55) - Covers up to 6500 Sq.Ft. , Replaces Wireless Router and Extender, 3 Gigabit ports per unit, supports Ethernet Backhaul (3-pack)","Nov 27, 2023 8:24 pm","Nov 27, 2023 8:24 pm",,alvcabrera223@gmail.com,1701096859516x503355096677604800,"{'gender': ['male', 'female'], 'age_category': ['18 - 25', '25 - 45'], 'interest': ['tech and gadgets', 'home and decor'], 'occasion': ['birthdays', 'holidays', 'promotions and achievements', 'thank you gifts'], 'relationship': [], 'style': ['practical']}","['male', 'female', 'young adult', 'adult', 'tech and gadgets', 'home and decor', 'practical', 'birthdays', 'holidays', 'promotions and achievements', 'thank you gifts']","['male', 'female']","['18 - 25', '25 - 45']","['tech and gadgets', 'home and decor']","['birthdays', 'holidays', 'promotions and achievements', 'thank you gifts']",[],['practical'],1701096859516x503355096677604800
